"Date","Booming tweet ID","Boomed tweet ID"
"2020-01-01T20:09:48.000Z","1212465970393931776","1212436491026288640"
"2020-01-01T20:10:57.000Z","1212466260556079110","1211762572996820992"
"2020-01-01T20:11:01.000Z","1212466274950897664","1212433870781648897"
"2020-01-01T20:11:23.000Z","1212466367854784513","1212407234942111744"
"2020-01-01T20:11:37.000Z","1212466425790697475","1212403373976231936"
"2020-01-01T20:12:49.000Z","1212466727432458241","1212184320229687296"
"2020-01-01T20:14:07.000Z","1212467055993217026","1212399720808599559"
"2020-01-01T20:15:02.000Z","1212467286650638337","1212373021194936320"
"2020-01-01T20:16:03.000Z","1212467545145532418","1212459540475629568"
"2020-01-01T20:19:09.000Z","1212468322668670976","1212106679086669824"
"2020-01-01T20:20:32.000Z","1212468671370555392","1212433870781648897"
"2020-01-01T20:23:14.000Z","1212469350193602560","1212184571711754241"
"2020-01-01T20:27:36.000Z","1212470448879001601","1212117104440332288"
"2020-01-01T20:31:59.000Z","1212471554988224512","1212232846158508032"
"2020-01-01T20:34:49.000Z","1212472267130716160","1212422416716247040"
"2020-01-01T20:39:10.000Z","1212473361114243072","1212403373976231936"
"2020-01-01T20:41:10.000Z","1212473863285673985","1209417544492310528"
"2020-01-01T20:42:36.000Z","1212474225547763712","1212433870781648897"
"2020-01-01T20:46:16.000Z","1212475147376037888","1212152711753453573"
"2020-01-01T20:48:54.000Z","1212475808062877698","1212438503805607936"
"2020-01-01T20:51:07.000Z","1212476369587900418","1212373021194936320"
"2020-01-01T20:51:17.000Z","1212476410549489665","1212321822122881024"
"2020-01-01T20:53:56.000Z","1212477076437192704","1212438503805607936"
"2020-01-01T20:53:58.000Z","1212477083139620866","1212436491026288640"
"2020-01-01T20:55:47.000Z","1212477541065396224","1212436037345140737"
"2020-01-01T21:02:44.000Z","1212479292183064578","1212184320229687296"
